"Link","Author Keywords","Index Keywords"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126838477&doi=10.1016%2fbs.adcom.2022.02.005&partnerID=40&md5=5480532f001af294c8fe249460016e1b","Cloud computing; Edge computing; Edge computing enabled devices; EdgeOS; Fog computing; Gaming-as-a-service; IoT devices; Remote monitoring; Security Monitoring; Video Streaming",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144257841&doi=10.1016%2fbs.adcom.2022.09.001&partnerID=40&md5=cd20907fe74e12dc6f8a21095a490bfa","Android; Black-box; FSMApp; Mobile applications; Model-based testing",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126862547&doi=10.1016%2fS0065-2458%2822%2900054-7&partnerID=40&md5=5d67ef60ab5634703caf8a80f9bf8c54","",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153070719&doi=10.1016%2fbs.adcom.2023.02.002&partnerID=40&md5=9072e39c46122261c244b306c3885f7d","3D computer vision; Artificial intelligence; Image classification; Machine learning; Monocular depth estimation; Multimodal processing; Object detection; Pedestrian detection; Stereo matching",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121658648&doi=10.1016%2fbs.adcom.2021.11.001&partnerID=40&md5=4cc295aa6944e6c7b7b040333aeb1fca","Network-on-Chip; Performance; Power consumption; Virtual adaptive links",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123350045&doi=10.1016%2fbs.adcom.2021.10.008&partnerID=40&md5=5c2b16ab526f960f921e8e097edc6881","Graph analysis; Information system; Page ranking; Web crawling; Web system development",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122628298&doi=10.1016%2fbs.adcom.2021.11.006&partnerID=40&md5=927fcdba84da9d9094e19fdad9f08570","Best offset; BOP; Nonspatial; Nontemporal; Spatiotemporal; STeMS",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161627114&doi=10.1016%2fbs.adcom.2023.04.002&partnerID=40&md5=7931dc0ba2334f3117ff6b6499e90f65","Blockchain; Cancer blockchain; Cancer cyptocurrency; Cancer data management; Pervasive care",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122162086&doi=10.1016%2fbs.adcom.2021.11.005&partnerID=40&md5=5b6dd73294146feae08d3a2a9309aaf0","Cache; ISB; STMS; Temporal correlation; Temporal prefetching",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127496134&doi=10.1016%2fbs.adcom.2022.03.001&partnerID=40&md5=9dc0277f4c17de0ae80f0fb97d072c7b","Access Edge; Challenges; Edge Computing; IoT; Latency; O-RAN; On-premise; Wireless access",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127522038&doi=10.1016%2fbs.adcom.2022.02.003&partnerID=40&md5=8a271e59390537228e1b4f8be1cdc0d0","Artificial intelligence; Edge AI; Edge computing; Edge data analytics; Edge device clouds",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166218199&doi=10.1016%2fbs.adcom.2023.06.004&partnerID=40&md5=47ff070bbf4720ed6537b80af23c00d9","Aleatoric uncertainty; Autonomous driving; Epistemic uncertainty; Real-world driving; Simulation; Trajectory prediction",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122635133&doi=10.1016%2fbs.adcom.2021.09.004&partnerID=40&md5=fc7e82ee8e64c89e9f5f461eb7e67c19","Approximate communication; Bufferless NoC; Multiplane NoC; NoC; Traffic regulation",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144354559&doi=10.1016%2fbs.adcom.2022.08.001&partnerID=40&md5=8ca9583bb425e7738fa6004a43dd7944","ASCII rule; DNA XOR rule; Genetic programming; Parallel computation; Polymerase Chain Reaction",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159145585&doi=10.1016%2fbs.adcom.2023.04.001&partnerID=40&md5=fcfcc92a312a0b9141c173dfd7b14f67","5G; Cloud Computing; Edge/Fog Computing; eHealth; IoT; Privacy; QoS; Security",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127807605&doi=10.1016%2fbs.adcom.2022.02.013&partnerID=40&md5=af55f24b453ee7c52063bfe1ce90eec2","Artificial intelligence; Deep learning; Edge computing; Edge intelligence",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123846705&doi=10.1016%2fbs.adcom.2021.11.013&partnerID=40&md5=603c410d93d9a90b9ac1cc1d7f45f528","Mapping; NoC power consumption; Power gating; Routing; Static power",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103953002&doi=10.1016%2fbs.adcom.2021.01.002&partnerID=40&md5=c2169800398917d43572245ac5688c9d","Applicability; Case studies; Effectiveness; Efficiency; Evaluating; Experiments; Scalability; Software testing; Systematic mapping study; Techniques",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136314932&doi=10.1016%2fbs.adcom.2022.04.001&partnerID=40&md5=2722f85b513776ecf6f773938a9f8276","Graphs; Node embedding; Reinforcement techniques; Supervised learning; UnSupervised learning",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120799490&doi=10.1016%2fbs.adcom.2021.10.004&partnerID=40&md5=a1a194070fe26da645fba16d221ed71d","Attack graph; Cyber attacks; IoT; Vulnerabilities",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140732274&doi=10.1016%2fbs.adcom.2022.08.004&partnerID=40&md5=775670370afafcfad315cfe9cfb8be66","Chaotic systems; Cryptography; DNA computing; Information security; Substitution box",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127732874&doi=10.1016%2fbs.adcom.2022.02.011&partnerID=40&md5=5793c932124a8e7c6a8bb0c66171e51d","BIoT; Blockchain; Edge computing; IoT-edge devices; Security; Technology integration",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124519648&doi=10.1016%2fbs.adcom.2021.09.006&partnerID=40&md5=ca2eb5d4600aa2a84a7097a5b82322bc","Big data system; Bivariate analysis; Classification; Cluster analysis; NoSQL; Storage solution",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123244451&doi=10.1016%2fbs.adcom.2021.11.010&partnerID=40&md5=25d3d85a61ddb2cef3fc79f527519d81","Air quality monitoring; Environmental monitoring; IoT; LPWAN; Water quality monitoring; WSN; ZigBee",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136241504&doi=10.1016%2fS0065-2458%2822%2900068-7&partnerID=40&md5=8d6aab2cc035cd714983f1aa35f567b0","",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120808296&doi=10.1016%2fbs.adcom.2021.10.002&partnerID=40&md5=5867c8af13f3f93654800e26c34a712a","BigGraph; Deep learning; Graph data; Machine learning; MapReduce",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126852556&doi=10.1016%2fbs.adcom.2022.02.009&partnerID=40&md5=abfe3cfd53d7a27cd8814ea9ef937258","Cloud; Computing; Edge computing; Fog; Internet of Things; Network; Technology",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121664862&doi=10.1016%2fbs.adcom.2021.10.007&partnerID=40&md5=1a866fc6fd047de4bc406ed08315efe5","Big graphs; Big networks; Community detection; Community structures; Complex networks; Dynamic algorithms; Dynamic communities; Large-scale graphs; Local community; Overlapping communities; Social networks",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126349621&doi=10.1016%2fbs.adcom.2022.02.010&partnerID=40&md5=30e402afae7ede3fb505ec72b4ceed37","Cloud computing; Edge computing; Fog computing; MEC; Mobile cloud computing",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121719036&doi=10.1016%2fbs.adcom.2021.09.009&partnerID=40&md5=a6b03d3df8f9a62bf42a1da0a6f15fe6","Big data; Big graph; Bioinformatics; Bloom filter; Protein-coding gene",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128915952&doi=10.1016%2fbs.adcom.2022.02.008&partnerID=40&md5=9e739b9299f82fc72712ebfb24f19f7d","5G; A taxonomy of edge computing; Architecture; Edge computing; Use cases",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120711842&doi=10.1016%2fbs.adcom.2021.09.002&partnerID=40&md5=20d67483e34743180aef2dce65d2725b","Dynamic-voltage scaling; Network-on-Chip; Power",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150366393&doi=10.1016%2fbs.adcom.2023.02.001&partnerID=40&md5=01e5d8c6551f58e60c1602e395ded3e0","Artificial intelligence; Artificial intelligence things; IoT; Machine learning; ML-AIoT based supply chain",""
