"Link","Author Keywords","Index Keywords"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124557075&doi=10.1108%2fJDAL-03-2019-0005&partnerID=40&md5=6eaf5d0e54843e82bbd50e0c747ddf5f","Acquisition and procurement; Air force; Outsourcing; Purchasing; Risk and vulnerability; Supply chain risk management",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143288379&doi=10.1108%2fJDAL-02-2018-0002&partnerID=40&md5=51872e6f00c2513379583c4420154888","Contract portfolio management; ECP withhold; Engineering change proposal; Regression modeling",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143289786&doi=10.1108%2fJDAL-05-2017-0006&partnerID=40&md5=efb0f7a02c18c1dca7b7ebba497a7f79","Procurement; Source selection; Supplier evaluation; Supplier performance",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143291063&doi=10.1108%2fJDAL-04-2020-0008&partnerID=40&md5=d230bf438fd257af1caa31b00143ac19","Infantry brigade combat team; Integer programming; Simulation; Sustainment logistics; US Army",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122813178&doi=10.1108%2fJDAL-03-2020-0005&partnerID=40&md5=c8fe8890e9695a2873c6adf449048ad0","Fleet sizing; Heuristics; Integer program; Logistics; Military transportation",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143286515&doi=10.1108%2fJDAL-10-2021-0014&partnerID=40&md5=df12bdbac639694453f006ede6c63d24","Cluster analysis; Combatant commands; Conflict; Forecasting",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143283203&doi=10.1108%2fJDAL-05-2019-0009&partnerID=40&md5=e4169bdca9fd3e391de0a33af5bcdfe5","Air transportation; Aircraft procedures; Cost savings; Fuel savings; Least-squares regression; Simulation",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136629951&doi=10.1108%2fJDAL-08-2017-0016&partnerID=40&md5=66bed59a3a3647d9c9b37322c5f1a0d9","COBOL; Integrated logistics system-supply (ILS-S); Java; Open-source environment; Re-platform; Standard base supply system (SBSS)",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101342431&doi=10.1108%2fJDAL-09-2017-0019&partnerID=40&md5=b2c3ae9ce88c8581a6ff53653947bf8a","Customer attractiveness; Defense industry; Preferred customer; Structural equation model",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143275071&doi=10.1108%2fJDAL-03-2017-0001&partnerID=40&md5=c3c1ad418d72a39b9bb3fdf75ef2fbe8","Comparative studies; Regression; Sales forecasting",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143283937&doi=10.1108%2fJDAL-11-2017-0024&partnerID=40&md5=8c991d4b4706611b5bb72b768cea620e","Cost performance index (CPI); CPI stability; Earned value management (EVM); Environmental remediation projects",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143282964&doi=10.1108%2fJDAL-05-2017-0007&partnerID=40&md5=7787ab42ffeaab6129a9580e800ee234","Cognitive flexibility; Military; Non-perseverative errors; Wargaming; Wisconsin Card Sorting Test; Working memory",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143275399&doi=10.1108%2fJDAL-03-2020-0003&partnerID=40&md5=5e87c8623cc7a16c72a3d9e1d63752ff","Aggregation error; Aggregation error; Modifiable areal unit problem; Search and rescue; Spatiotemporal demand data; Zone definition problem",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109161845&doi=10.1108%2fJDAL-12-2018-0019&partnerID=40&md5=c113457ced78889268ff13c9d61b2d81","Additive manufacturing (AM); Electron beam melting (EBM); Nondestructive evaluation (NDE); Nondestructive inspection (NDI); Nondestructive testing (NDT); Ti-6Al-4V",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143271990&doi=10.1108%2fJDAL-09-2021-0006&partnerID=40&md5=09a5af321dccfe1470cb961860a30371","Network optimization; Resilient networks; Robust networks; Scenario analysis; Supply chain design",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143273532&doi=10.1108%2fJDAL-10-2021-0013&partnerID=40&md5=57701e4544150c1cf0da9f4325b6fc0f","Augmentation; Fling line; Mapping; Resilience",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142807155&doi=10.1108%2fJDAL-10-2022-0009&partnerID=40&md5=1691a231e6f72add59077e887e12b6a0","Air logistics operations; Defence logistics; Systems literacy; Systems thinking",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143269891&doi=10.1108%2fJDAL-10-2021-0010&partnerID=40&md5=d06d7eebec7d81e6faf14487a978a2d1","Aircraft; Availability; MICAP; Mission critical parts; Order fulfillment; Transportation",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143288472&doi=10.1108%2fJDAL-10-2021-0012&partnerID=40&md5=d4374f49119197288d9c0efe7a2177e6","HADR; USN; Vertical lift",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111612420&doi=10.1108%2fJDAL-09-2020-0018&partnerID=40&md5=c0fbe423959bd2d46a4f79d8380b6240","Constructive heuristic; Edge greedy; Exhaustive loop; Fragment constructive heuristic; Greedy tracker; Heuristic; Multiple fragment heuristic; Ordered greedy; Subtour elimination; Traveling salesman problem; Vertex greedy",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137437993&doi=10.1108%2fJDAL-06-2018-0010&partnerID=40&md5=a83e8c56ab0e9c0dc95da185658b79b7","Acquisition research; Defense innovation; Innovation programs; Technology integration",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090062390&doi=10.1108%2fJDAL-07-2017-0011&partnerID=40&md5=e90e8ee917635f4ca57ab489104c0fef","Aircraft loading; Aircraft optimization; Airlift utilization; Compartment packing; Load planning",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105519529&doi=10.1108%2fJDAL-05-2017-0009&partnerID=40&md5=52cdc4d83cc8ca884047e6e5c9ab3e0e","Continuous time Markov chains (CTMC); Deployment-to-dwell (D2D); Force sustainment; Personnel tempo (PERSTEMPO); Readiness; Special operations forces (SOF)",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136695903&doi=10.1108%2fJDAL-06-2020-0011&partnerID=40&md5=796511e8aeed2dcab23a6e740c120260","Defence supply chain design; Delphi study; Military logistics; Supply chain strategies",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136934890&doi=10.1108%2fJDAL-07-2019-0012&partnerID=40&md5=0b1e34c6b03a9e43b32458508504b51f","Acquisition; Defense research; Military logistics; Procurement; Supply chain management",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143278196&doi=10.1108%2fJDAL-01-2019-0003&partnerID=40&md5=2a052a539e1d4f8b3668e3da669d152c","Civil Reserve Air Fleet; Defense transportation policy; National transportation policy; Public/private partnerships; Strategic mobility",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143284864&doi=10.1108%2fJDAL-04-2020-0007&partnerID=40&md5=d1e5df7a4a04c68f485ddd689aacbe9a","Cost-benefit analysis; Pharmaceutical procurement; Strategic sourcing",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143278154&doi=10.1108%2fJDAL-03-2019-0006&partnerID=40&md5=d1fe4d01601bca531306ef12bcbcfad3","Capacity expansion and contraction; Heuristics; Mixed integer programming; Regression analysis; Supply chain network design",""
