Title,Year,Source title,Link,Abstract,Author Keywords,Index Keywords
Team aspects of hobby-based entrepreneurship,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103498517&doi=10.5465%2fAMBPP.2019.81&partnerID=40&md5=616adc0ea0f01f60855c0682c1f42510,"Despite the obvious wide spread occurrence of hobby as a source of entrepreneurial activity, studies examining dynamics of hobby-based entrepreneurship are scarce. This research investigates correlations between the team composition of hobby-based entrepreneurship and the probability of forming a profitable new firm, an ultimate outcome of the startup process. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Entrepreneurial activity; Start-up process; Team composition; Wide spreads
The 'art' of framing risk: The attentional process of risk framing in organizations,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103496857&doi=10.5465%2fAMBPP.2019.277&partnerID=40&md5=bd2992fcf889fd445bb02f0b4dabc579,[No abstract available],,
The impact of industry 4.0 on the nexus between supply chain risks and firm performance,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103510248&doi=10.5465%2fAMBPP.2019.77&partnerID=40&md5=441c5c3f5567c3322ecf98bf1940810b,"This paper investigates the influence of Industry 4.0 on the relationship between financial, supply-demand mismatch and transportation risks and firm's performance. While all the three risks have significant negative impact on the firm's performance, Industry 4.0 triggers innovative practices and dynamic capabilities (cost optimization, visibility, collaboration), mitigating their negative impact. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Supply chains; Cost optimization; Dynamic capabilities; Firm Performance; Innovative practices; Supply chain risk; Supply-demand; Transportation risks; Industry 4.0
Facilitating impact investing: An exploration into the legitimization process of a social market intermediary,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103500357&doi=10.5465%2fAMBPP.2019.75&partnerID=40&md5=39837d56905eb6ba0de6790c13062190,"Market intermediaries are key for social venture success. We focus on a social market intermediary in a large entrepreneurial hub, adopt a qualitative methodology, and collect interview data from key actors involved in the intermediary to study the evolutionary process of an intermediary in line with the impact investing ecosystem. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Evolutionary process; Key Actors; Legitimization process; Qualitative methodologies; Commerce
Coordinating openness to diverse and contesting contributions in online communities,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103502935&doi=10.5465%2fAMBPP.2019.159&partnerID=40&md5=79ac5f6e1df5a4b35006490eba885d81,[No abstract available],,
A risk perspective on the relation between investors and the digital infrastructure of startups,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103513121&doi=10.5465%2fAMBPP.2019.189&partnerID=40&md5=7c5b5e82a7a0c2b73707fb0657124578,[No abstract available],,
Responsible innovation: The development and validation of a scale,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103499293&doi=10.5465%2fAMBPP.2019.249&partnerID=40&md5=e9f802f49326da41fbd77408cd00c554,"The responsible innovation literature is encumbered by the lack of a validated measure. So, we develop a measurement scale to assess responsible innovation at the organizational level and conducted two studies to examine content validity, psychometric properties, and nomological network. This scale serves as a groundwork for responsible innovation literature. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Measurement scale; Nomological networks; Organizational levels; Psychometric properties
The effect of taking a paternity leave on men's career outcomes: The role of communality perceptions,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103508878&doi=10.5465%2fAMBPP.2019.278&partnerID=40&md5=9d545ae29958a813d131497d84fbcb4b,[No abstract available],,
A longitudinal study of power dispersion and upper management conflict on intragroup conflict,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103506217&doi=10.5465%2fAMBPP.2019.281&partnerID=40&md5=72d936cdfb30800cd385779fe0eb7f1c,[No abstract available],,
Assessing path dependence in multi-technological organizations using patent data,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103504799&doi=10.5465%2fAMBPP.2019.242&partnerID=40&md5=fb0b8c820785b8f43d1096525a1252d8,[No abstract available],,
Consequences of competitor-based thinking: Evidence from participant observation of wargaming,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103510012&doi=10.5465%2fAMBPP.2019.288&partnerID=40&md5=223c33fc1473a3895fa717f675fbde53,[No abstract available],,
Filling in the blanks? The impact of entrepreneurship education on european high school students,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103506455&doi=10.5465%2fAMBPP.2019.168&partnerID=40&md5=d3a88f6343bda7057e95f8096e45032a,[No abstract available],,
Stakeholder activism and corporate environmental performance: The role of social media,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103499452&doi=10.5465%2fAMBPP.2019.243&partnerID=40&md5=0ea465b416c497aaa3ce65fcc4ca553c,[No abstract available],,
Eyes on the horizon? Fragmented elites and the short-term focus of the American corporation,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103502090&doi=10.5465%2fAMBPP.2019.135&partnerID=40&md5=5861dc28e03fa40b847cf069a5f801aa,"We examine how short-termism results from the dissolution of the corporate network. We argue that the board interlock network served as a collective resource that helped corporate elites to mitigate short-termism. Using three indicators of short-termism, we identify a structural basis for short-termism that links network-based resources to managers' decisions. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Corporate networks; Network-based; Short term; Structural basis
Sustainable human healthcare: The centrality of intrapreneurial nurses,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103506728&doi=10.5465%2fAMBPP.2019.118&partnerID=40&md5=2441984aaca42d6d55f428d9216dc1aa,"Our study tests the premise that the development and implementation of intrapreneurship programs for nurses, is a decisive factor in attaining sustainable healthcare. We employ a matched pair sample of hospitals from diverse American cities to investigate the relationship between intrapreneurial nurses, patient outcomes and healthcare costs. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",Change agents; Entrepreneurial orientation; Intrapreneurship; Sustainable healthcare,Health care costs; Intrapreneurships; Nursing
Daily interactions with cynical coworkers affect employee energy and behavior,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103513099&doi=10.5465%2fAMBPP.2019.165&partnerID=40&md5=523347e93d2ff2cea84e1e5b2df29ee2,[No abstract available],,
Making sense of disruptive technologies in established firms: The case of additive manufacturing,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103501275&doi=10.5465%2fAMBPP.2019.67&partnerID=40&md5=04e585b5c93ecc4884dd427fb0590c31,[No abstract available],,
The complementarity of health information and health it for reducing opioid-related mortality and morbidity,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103503216&doi=10.5465%2fAMBPP.2019.56&partnerID=40&md5=09c01b1cc91d3670fe623151a85c2469,[No abstract available],,
Institutional complexity in social ventures: Scale development through two studies,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103494495&doi=10.5465%2fAMBPP.2019.2&partnerID=40&md5=d17382ef2c51ae5bb812b58d9d75efd9,[No abstract available],,
Outcomes of bridging roles in MNCS and moderating influence of cultural identity integration,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103492075&doi=10.5465%2fAMBPP.2019.15&partnerID=40&md5=fef6285bd8acfede5d6624f79e72feac,[No abstract available],,
“MEH!”: Examining midpoint endorsement habitude (MEH) in survey research,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103481856&doi=10.5465%2fAMBPP.2019.227&partnerID=40&md5=99fb5c0394ab5f6a5b7b45e3e9be0736,[No abstract available],,
How does family owner authority influence firm efficiency? An issue of national power distance,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103495987&doi=10.5465%2fAMBPP.2019.69&partnerID=40&md5=cb82734e282905484014002ceeb2fa8c,[No abstract available],,
What makes foreign specialists stay? Embeddedness and foreign stem workers likelihood to stay or leave Denmark,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103494772&doi=10.5465%2fAMBPP.2019.187&partnerID=40&md5=1c339faffacf9b166e901bdefda2e302,"We investigate retention of international skilled STEM workers, by the use of a longitudinal research design. We theorize on the effect job embeddedness for STEM immigrant. The results indicates embeddedness create ties in where information is easy accessible due to the ratios of foreigner and other STEM workers. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Denmark; Embeddedness; Job embeddedness; Longitudinal research
Differentiating interhospital transfer types: Varied impacts and diverging destination choice strategies,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103494376&doi=10.5465%2fAMBPP.2019.170&partnerID=40&md5=6519d39f321c11499d79f02e91aec18b,[No abstract available],,
"Regional path breaking: The role of industry switching, industry diversity, and new knowledge in new venture exit",2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103492355&doi=10.5465%2fAMBPP.2019.61&partnerID=40&md5=317590aba360331e30e5c029ba81f7b9,[No abstract available],,
A behavioral perspective on the co-evolutionary dynamics of trust and governance in alliances,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103484287&doi=10.5465%2fAMBPP.2019.259&partnerID=40&md5=e84e58c6f9417fcd24eb1d87f2bc80df,"We propose a simulation model to explore the continuous dynamics of formal governance adaptations and trust in alliances. Surprisingly, the optimal reaction to negative performance signals is a strong formal governance enhancement, combined with a shift towards more balanced adjustments, pointing to the importance of adaptive capacities in strategic alliances. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Adaptive capacity; Co-evolutionary; Continuous dynamics; Performance signals; Simulation model; Strategic alliance
Short selling and performance on corporate social responsibility: Evidence from a natural experiment,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103482268&doi=10.5465%2fAMBPP.2019.5&partnerID=40&md5=ba437990cb327ca3334375019dc97795,[No abstract available],,
"Electoral uncertainty, political constraints and political capabilities in cross-border investment activity",2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103484962&doi=10.5465%2fAMBPP.2019.125&partnerID=40&md5=d90d2247821448ac037454f1d68a4d96,"In this paper, we explore an under-researched dimension of political risk: electoral uncertainty. We show that countries with low political constraints are less affected by electoral uncertainty because unconstrained governments engage in opportunistic pre-election bargaining. Firms with experience in pre-election bargaining are most capable of exploiting opportunities form unconstrained governments. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Cross-border; Political constraints; Political risks
Ambivalent framing and coping process underlying new product development: A case of an established firm,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103491150&doi=10.5465%2fAMBPP.2019.171&partnerID=40&md5=b904f301ac75e091170d4452d3deec7a,[No abstract available],,
Effect of venture capital investments on ventures' product failures: Evidence from product recalls in the medical sector,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103486617&doi=10.5465%2fAMBPP.2019.19&partnerID=40&md5=24ad95681aab54ec18d8f4e5623dc8ec,[No abstract available],,
Jack of all trades and master of knowledge: The role of diversity in new distant knowledge integration,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103490063&doi=10.5465%2fAMBPP.2019.207&partnerID=40&md5=86cbbc65c8291d41b1d10b7bcbd87c4a,[No abstract available],,
Inertia busters: Challenger influence on incumbent adaptation,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103486180&doi=10.5465%2fAMBPP.2019.166&partnerID=40&md5=b5e1e4b2655ee5e1c470c8b70c8b928f,[No abstract available],,
Dominant choices? HOW CEO/board power predicts compensation consulting firm relationships,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103490620&doi=10.5465%2fAMBPP.2019.121&partnerID=40&md5=acf881bff1dda62c89cb333efe9b6ca8,[No abstract available],,
The influence of ceo political outspokenness on stock market reaction and firm performance,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103495913&doi=10.5465%2fAMBPP.2019.25&partnerID=40&md5=b659aefb719fbc92541c96b8d7450702,[No abstract available],,
The impact of blockbusters in crowdfunding,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103484711&doi=10.5465%2fAMBPP.2019.142&partnerID=40&md5=26d4fa8eacc36402bae0963c26998da4,"This study examines impacts of “blockbuster projects” - i.e., overwhelmingly successful projects - on crowdfunding platforms. Drawing insights from network effects literature, we formulate hypotheses concerning the positive spillover and negative cannibalization effects of blockbuster projects. We test the hypotheses using campaign level and campaign-day level data from a leading crowdfunding platform. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Network effects; Positive spillovers; Crowdsourcing
When newcomer voice is (NOT) heard: The role of newcomer socialization,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103484952&doi=10.5465%2fAMBPP.2019.209&partnerID=40&md5=52f9a3794eea975b44137759995d6417,[No abstract available],,
The role of leader interpersonal management in team pessimism regulation,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103483621&doi=10.5465%2fAMBPP.2019.182&partnerID=40&md5=ced6879e142f3ac23d3458ae3da4d1e9,[No abstract available],,
Diagnostic and dialogic organization development: Competitive or collaborative focuses of inquiry?,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103486458&doi=10.5465%2fAMBPP.2019.42&partnerID=40&md5=47d1e6abe3ed762aadfaae3eb7f0bf85,[No abstract available],,
Corporate purpose and firm ownership,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103484794&doi=10.5465%2fAMBPP.2019.191&partnerID=40&md5=dd9809ba5eb6761dba21be1de2d00f05,[No abstract available],,
The impact of acquisitions on alliance networks and their market reactions,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103485762&doi=10.5465%2fAMBPP.2019.136&partnerID=40&md5=85707b8821685ed39f2ae9872c1b289d,"We argue focal firm involvement in acquisitions alters alliance partners' relational environment, triggering market reactions. We find alliance partners' multi-functional cohesion, R&D brokerage, and acquirer network proximity are positively related to market reactions. These relationships weaken as acquirer status increase in global network, which imposes power disparity on local partnerships. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Commerce; Alliance networks; Global networks; Market reactions; Multi-functional; Mergers and acquisitions
Measuring the effects of technology framing: Development of a multiple item scale,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103492291&doi=10.5465%2fAMBPP.2019.229&partnerID=40&md5=df085fb0eea79519d0a0ae4f6f032257,"Technology framing is described as a sensemaking instrument which determines how individuals react to a new technology. First, this paper aims to develop a definition of technology framing. Second, since a validated measurement instrument for technological frames is not available, we target this gap by developing a multiple item scale. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Measurement instruments; Multiple items; Sensemaking; Technological frame
Stakeholders' influence under uncertainty: How social comparison drives the increase in corporate philanthropy,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103484626&doi=10.5465%2fAMBPP.2019.143&partnerID=40&md5=b4ccf5fbcf8f56a1aeda17888d012d39,"We propose that stakeholders evaluate the appropriateness of a firm's level of corporate philanthropic giving by comparing it with that of industry peers, a social comparison process. Furthermore, the influence of social comparison is stronger when criteria regarding philanthropy are ambiguous and when the firms' dependence on stakeholders is high. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Corporate philanthropies; Industry peers
Portfolio renewal: The impact of organization design and supporting resources on new product sales,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103493425&doi=10.5465%2fAMBPP.2019.116&partnerID=40&md5=17a1e51ac9df0734b5ec788d558e4913,[No abstract available],,
Entrepreneurship discourse as a tool to gain legitimacy: The case of uber and ola in India,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103491405&doi=10.5465%2fAMBPP.2019.219&partnerID=40&md5=e0e6722fc4912f45629cca9b7f808e3c,[No abstract available],,
Civic engagement in the creation of entrepreneurship,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103484108&doi=10.5465%2fAMBPP.2019.103&partnerID=40&md5=a6a07dec0acee81cfab0807d336cfe47,[No abstract available],,
Shareholder reaction to corporate water actions and the reputational effects of CSR,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103488305&doi=10.5465%2fAMBPP.2019.251&partnerID=40&md5=dcfe53b62c46e0705c0dad70cddf80b7,"This research presents an event study to investigate market reactions to corporate water actions and show that shareholders react positively to responsible water actions, and negatively to irresponsible actions. We also prove that these market reactions are influenced by previous good/bad general CSR performance that creates reputational capital/liability. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Commerce; Event studies; Market reactions; Shareholders
Becoming a minority scientist: (De-)racialized professional identity construction,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103485278&doi=10.5465%2fAMBPP.2019.72&partnerID=40&md5=9caf87dcc32091bee6e64e8d48a01991,[No abstract available],,
Does leader perfectionism foster or kill creativity? It depends on employees' locus of control,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103482685&doi=10.5465%2fAMBPP.2019.70&partnerID=40&md5=3d54759a8b9155db2489b4f0af2af3ea,[No abstract available],,
Venture capital and the effects of gender diversity in new venture board interlocks,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103493270&doi=10.5465%2fAMBPP.2019.234&partnerID=40&md5=6b2bedcb66b963cc6aa74c9284310bdc,[No abstract available],,
Founder-CEO and BOD/TMT dynamics on foreign IPOs survivability in U.S.,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103482956&doi=10.5465%2fAMBPP.2019.50&partnerID=40&md5=988c7ca6a3c4db8a7054ac3bd17c8d70,[No abstract available],,
The impact of societal attitudes about corporate responsibility on social entrepreneurial activity,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103493278&doi=10.5465%2fAMBPP.2019.180&partnerID=40&md5=baa5716a853b891c7c1c3873b6589ef4,[No abstract available],,
So sue me: When lawsuits improve firm performance,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103492461&doi=10.5465%2fAMBPP.2019.221&partnerID=40&md5=f11db2af0f1db23fda473a089470dfa2,[No abstract available],,
Are on-demand platforms winner-take-all markets?,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103496307&doi=10.5465%2fAMBPP.2019.150&partnerID=40&md5=ffee5bae40db7d064ac907d8ee24053c,[No abstract available],,
Microfinance and entrepreneurship at the base of the pyramid,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103495057&doi=10.5465%2fAMBPP.2019.64&partnerID=40&md5=6a86dfd86f1069395cbd1396515f0646,"We examine household-level economic outcomes associated with microfinance loans. Loans funding microenterprises are no better than those funding traditional livelihoods, and those for starting new microenterprises fare particularly poorly. Livelihood loans are more effective when multiple borrowers seek such loans together, and when borrowers receive the full funding applied for. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Base of the pyramids; Household level; Micro-enterprises; Microfinance; Finance
How activist investors influence corporate social responsibility,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103493159&doi=10.5465%2fAMBPP.2019.169&partnerID=40&md5=4575b1c86d5d69503ed6782810a59d7b,[No abstract available],,
The competing effects of information availability and visibility enhancement on post-ipo media coverage,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103492465&doi=10.5465%2fAMBPP.2019.13&partnerID=40&md5=f985eee212cce5b86f6c5e347e126116,[No abstract available],,
Making sense of positive organization development,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103481185&doi=10.5465%2fAMBPP.2019.132&partnerID=40&md5=cf5e8d91df96d4ea5c8d538a36c51ef3,[No abstract available],,
Controversies around CSR and sustainable development: The role of stakeholders in the spiral of hypocrisy,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103487041&doi=10.5465%2fAMBPP.2019.204&partnerID=40&md5=4c781510d0657ead6e4f8f0e3668d427,"Corporate social responsibility (CSR) and sustainable development (SD) controversies represent field-level contexts in which multiple stakeholders compete for moral legitimacy. This paper analyses how hypocritical tactics influences stakeholders' competition for legitimacy. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Planning; Sustainable development; Corporate social responsibilities (CSR); Field level; Multiple stakeholders; Paper analysis; Economic and social effects
Role of sovereignty goals in explaining stakeholder orientation in family firms,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103487727&doi=10.5465%2fAMBPP.2019.213&partnerID=40&md5=70eba1059cdc8be8b08484b8a24c5b60,"This study shows that pursuit of goals associated with sovereignty (i.e. independent and sustainable power over the firm) is a pivotal antecedent of the link between stakeholder orientation and family involvement. We argue that this is due to organizational legitimacy concerns and family-firm identity fit arising from sovereignty pursuit. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Family firms; Stakeholder orientations; Sustainable power; International law
Social automatons: Using simple artificial intelligence for organizational behavior research designs,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103481620&doi=10.5465%2fAMBPP.2019.220&partnerID=40&md5=2aea7a0048fdcd0c403cd530772d0ce1,[No abstract available],,
Gender workplace harassment and upward displaced aggression,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103482798&doi=10.5465%2fAMBPP.2019.192&partnerID=40&md5=eb77879bbfd6750b8528b8cb01fe7aae,[No abstract available],,
Adapt or die? The effects of venture identity experimentation on funding and survival,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103490609&doi=10.5465%2fAMBPP.2019.263&partnerID=40&md5=de833d7dea30648b0c1443beebeb3ddb,[No abstract available],,
Developing entrepreneurial passion for social mission,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103483766&doi=10.5465%2fAMBPP.2019.37&partnerID=40&md5=e05b49743de2127ff2b8fda3a28b564e,[No abstract available],,
I'm better than this! Managing overqualified workers using the task context,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103483244&doi=10.5465%2fAMBPP.2019.162&partnerID=40&md5=06107b87e8aecdc62bef54805b2203e3,[No abstract available],,
