Title,Year,Source title,Link,Abstract,Author Keywords,Index Keywords
Commons paradigm: Embedding common good and collective action,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103679277&doi=10.5465%2fAMBPP.2019.46&partnerID=40&md5=d1ef81794d048bbdc3c9ca0d566de9df,[No abstract available],,
Shareholder reaction to corporate water actions and the reputational effects of CSR,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103679846&doi=10.5465%2fAMBPP.2019.251&partnerID=40&md5=e5a3b36064188ed0dad62cd6aef23238,"This research presents an event study to investigate market reactions to corporate water actions and show that shareholders react positively to responsible water actions, and negatively to irresponsible actions. We also prove that these market reactions are influenced by previous good/bad general CSR performance that creates reputational capital/liability. © AOM 2019.All right reserved.",,Commerce; Event studies; Market reactions; Shareholders
Emotional responses to bureaucratic red tape,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103681652&doi=10.5465%2fAMBPP.2019.134&partnerID=40&md5=03dc2162a7bd5362a030026247061454,"This study investigates how varying conditions of administrative delay, administrative burden, and rule dysfunctionality spark discrete emotional reactions. Physiological measurements from 136 participants in a laboratory study show that bureaucratic red tape evokes significant negative emotional responses, especially confusion, frustration, and anger, regardless of the favorability of procedural outcomes. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Administrative burdens; Emotional reactions; Emotional response; Laboratory studies; Physiological measurement; Red tape; Physiological models
Get rich or die trying… Unpacking revenue model choice using machine learning and multiple cases,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103681037&doi=10.5465%2fAMBPP.2019.216&partnerID=40&md5=48b95e7a40dd3d2c33acccaa3971eccb,[No abstract available],,
The impact of leadership diversity among nonprofit organizations,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103679405&doi=10.5465%2fAMBPP.2019.94&partnerID=40&md5=656454a76156f62b1355cfce336902fd,[No abstract available],,
The importance of temporal dimension in workforce management: Turnover-hiring synchronization,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103679930&doi=10.5465%2fAMBPP.2019.265&partnerID=40&md5=be7e37a87935710b2a007dbc99a5dedc,[No abstract available],,
Sustainable human healthcare: The centrality of intrapreneurial nurses,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103617860&doi=10.5465%2fAMBPP.2019.118&partnerID=40&md5=ca5dd3784da61e75908a4bc7a13dfedb,"Our study tests the premise that the development and implementation of intrapreneurship programs for nurses, is a decisive factor in attaining sustainable healthcare. We employ a matched pair sample of hospitals from diverse American cities to investigate the relationship between intrapreneurial nurses, patient outcomes and healthcare costs. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",Change agents; Entrepreneurial orientation; Intrapreneurship; Sustainable healthcare,Health care costs; Intrapreneurships; Nursing
Can't see the forest for the trees: Attributional ambiguity and attitudes toward change,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103669622&doi=10.5465%2fAMBPP.2019.141&partnerID=40&md5=da8f2056ff3cc7317de1811ac9af6cb4,[No abstract available],,
Promoting social ventures in institutional voids: The emergence of a transnational entrepreneurial ecosystem for East Africa,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103518029&doi=10.5465%2fAMBPP.2019.178&partnerID=40&md5=5d3ff4382c1690c1ccf72edef8134a95,[No abstract available],,
IP protection and post-entry ownership structure: The role of local partners' institutional logics,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103659415&doi=10.5465%2fAMBPP.2019.49&partnerID=40&md5=383adfbf4af55ec459873b4c7b2b439f,"We theorize that IP protection positively affects post-entry foreign ownership in IJVs by breaking the cost-benefit balance of local partnership. Local partners' institutional logics moderate this effect. Analyzing Japanese investments in China (1999-2007), we find a positive effect, which strengthens when local partners are more politically-driven than economically-driven. © AOM 2019.All right reserved.",,Cost benefits; Institutional logic; IP protection; Ownership structure; Cost benefit analysis
Portfolio renewal: The impact of organization design and supporting resources on new product sales,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103611078&doi=10.5465%2fAMBPP.2019.116&partnerID=40&md5=6b3ad738e5f2beb1995370ce121384f4,[No abstract available],,
The valuation of patent real options - An analysis using patent-and firm-level datasets,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103652903&doi=10.5465%2fAMBPP.2019.96&partnerID=40&md5=ba16da1b95a51fbf8de1feeffcac6fd5,"This paper presents a novel methodology for patent valuation that combines the real option approach with the Tobin's q market value model of the firm. Econometric evidence is provided in support of this view, using datasets regarding patents as well as those regarding firms. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Market values; Novel methodology; Patent valuations; Real option approaches; Real Options; Patents and inventions
Strategic behavior in contests with heterogeneous agents: Evidence from the field,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103632590&doi=10.5465%2fAMBPP.2019.71&partnerID=40&md5=753785736a81ffc8769d6247884371ed,[No abstract available],,
Uncovering the scaling of innovations developed by grassroots entrepreneurs in low-income settings,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103624204&doi=10.5465%2fAMBPP.2019.108&partnerID=40&md5=684b2e3aec5d8b202418ba123ac0f330,"This study focuses on how individuals from low-income settings with limited resources engage in entrepreneurship and upscale their businesses. Low-income entrepreneurs operating in resource-scarce settings are typically thought of as informal, operating on a small scale and selling products developed and produced by others. This study investigates the scaling process of these innovative grassroots entrepreneurs. © AOM 2019.All right reserved.",,Low incomes; Scaling process; Small scale
Knowledge search and firm innovation: The moderating role of organizational aspirations,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103625898&doi=10.5465%2fAMBPP.2019.183&partnerID=40&md5=2b88b68d010d60df0ed60507b8f90a29,[No abstract available],,
Front-line professionals in the wake of digital scrutiny: The paradox of public accountability,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103654233&doi=10.5465%2fAMBPP.2019.225&partnerID=40&md5=4797b13b8a0f7c0472ca7f7259306232,[No abstract available],,
Antecedents of hybrid communication by microenterprises: A microfoundations approach,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103612674&doi=10.5465%2fAMBPP.2019.196&partnerID=40&md5=580a0ae10abc15807a3747032ecd7c88,"We study a neglected manifestation of hybridity: the communication of both social and financial themes. Our analysis of online pitches by microenterprises worldwide indicates that the legitimacy pressures experienced by women-focused organizations, and by women microentrepreneurs, are further exacerbated by fragile states, thus orienting these microenterprises to communicate less hybridity. © AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Micro-enterprises; Micro-foundations; Microentrepreneurs
Team aspects of hobby-based entrepreneurship,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103677812&doi=10.5465%2fAMBPP.2019.81&partnerID=40&md5=328623259297fdf9a6368889b81e1e91,"Despite the obvious wide spread occurrence of hobby as a source of entrepreneurial activity, studies examining dynamics of hobby-based entrepreneurship are scarce. This research investigates correlations between the team composition of hobby-based entrepreneurship and the probability of forming a profitable new firm, an ultimate outcome of the startup process. © AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Entrepreneurial activity; Start-up process; Team composition; Wide spreads
Serving followers and family? A trickle-down model of how servant leadership shapes employee work performance,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103653827&doi=10.5465%2fAMBPP.2019.146&partnerID=40&md5=115fd97818b04cb09af442cb37d64906,[No abstract available],,
The 'Art' of framing risk: The attentional process of risk framing in organizations,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103613405&doi=10.5465%2fAMBPP.2019.277&partnerID=40&md5=da28c9f06c1baa3d4e4996f7eae1bf76,[No abstract available],,
From time compression diseconomies to lag effects: A temporal perspective on human resource management,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103632465&doi=10.5465%2fAMBPP.2019.200&partnerID=40&md5=babbc7cfa3b137e1d0af7399ada43207,[No abstract available],,
Does board turnover enhance firm performance? A contingent approach,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103636702&doi=10.5465%2fAMBPP.2019.91&partnerID=40&md5=6fedb5e9631e4bb45e721cf6180d7471,[No abstract available],,
Why didn't the watchdogs bark? Internal auditing and the wells fargo scandal,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103667223&doi=10.5465%2fAMBPP.2019.167&partnerID=40&md5=17764fa0635278353302cd1d4e9aacb6,[No abstract available],,
The impact of societal attitudes about corporate responsibility on social entrepreneurial activity,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103638265&doi=10.5465%2fAMBPP.2019.180&partnerID=40&md5=4be8aef0b27473a70735872af87f1245,[No abstract available],,
How activist investors influence corporate social responsibility,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103647775&doi=10.5465%2fAMBPP.2019.169&partnerID=40&md5=7d7dda19a68d39607d24a98bb798bfa1,[No abstract available],,
Corporate environmental sustainability and ecosystem services: A 21st century solution,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103615181&doi=10.5465%2fAMBPP.2019.239&partnerID=40&md5=c76008e6405ff1859b79d774051d244d,[No abstract available],,
More than meets the eye: The role of migration background for social identity effects,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103611811&doi=10.5465%2fAMBPP.2019.73&partnerID=40&md5=3366a2d0ab265e4f18187265fe4d5b75,[No abstract available],,
The performance effect of inter-firm trust in corrupt environments: A signaling theory perspective,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103624023&doi=10.5465%2fAMBPP.2019.52&partnerID=40&md5=9bcece1f3173750f8f1e2ed651771ec4,[No abstract available],,
Synergistic impacts of entrepreneurial and learning orientations on performance: A meta-analytic approach,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103611258&doi=10.5465%2fAMBPP.2019.156&partnerID=40&md5=cb17f5d71ab93e74c1cd2f41fffd70fd,[No abstract available],,
Developing leaders to serve and servants to lead,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103665451&doi=10.5465%2fAMBPP.2019.262&partnerID=40&md5=f940e7ee602951726338620824aa9442,"In this paper, we propose that balanced and integrated development across spiritual, cognitive, social, emotional, and moral domains can result in a servant leader orientation; and argue that organizations can actively create environments in which such integrated vertical development can facilitate a cycle of this leadership style. © AOM 2019.All right reserved.",,Integrated development; Leadership style
"Star bias, situational awareness, and relational dominance: Evidence from major league baseball umpiring",2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103660162&doi=10.5465%2fAMBPP.2019.1&partnerID=40&md5=c0084d34fc394f626e80032c69df0a5f,[No abstract available],,
Institutional complexity in social ventures: Scale development through two studies,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103640294&doi=10.5465%2fAMBPP.2019.2&partnerID=40&md5=656e10b5fcff83fd8502b16b83dbb4d2,[No abstract available],,
Controversies around csr and sustainable development: The role of stakeholders in the spiral of hypocrisy,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103514136&doi=10.5465%2fAMBPP.2019.204&partnerID=40&md5=856e748f759a3be3701b9a471e58349f,Corporate social responsibility (CSR) and sustainable development (SD) controversies represent field-level contexts in which multiple stakeholders compete for moral legitimacy. This paper analyses how hypocritical tactics influences stakeholders’ competition for legitimacy. © ASCE.,,Planning; Sustainable development; Corporate social responsibilities (CSR); Field level; Multiple stakeholders; Paper analysis; Economic and social effects
When hierarchy falls flat: Temporal changes in hierarchy and when they harm performance,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103668604&doi=10.5465%2fAMBPP.2019.100&partnerID=40&md5=4a1f840aa55863a5a5f8d3762f662f64,[No abstract available],,
A drop in the bucket: Venture capital and technology spillovers,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103621797&doi=10.5465%2fAMBPP.2019.92&partnerID=40&md5=bf16ccb945317d72e32b00b704befbc5,"The influence that venture capital (VC) directors have on technology spillovers is examined with respect to semiconductor firms. VC directors are found to augment a firm's exploratory search through several mechanisms, including board interlocks, cross-pollination, and VC prominence. The moderating role of financing stage is also examined. © AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Economic and social effects; Exploratory search; Technology spillovers; Venture Capital; Investments
The impact of blockbusters in crowdfunding,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103650134&doi=10.5465%2fAMBPP.2019.142&partnerID=40&md5=d0b8a82f111cd0f0e86f25f52c7741ed,"This study examines impacts of “blockbuster projects” - i.e., overwhelmingly successful projects - on crowdfunding platforms. Drawing insights from network effects literature, we formulate hypotheses concerning the positive spillover and negative cannibalization effects of blockbuster projects. We test the hypotheses using campaign level and campaign-day level data from a leading crowdfunding platform. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Network effects; Positive spillovers; Crowdsourcing
Exploring unknowingness in management education: A DBA example,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103664655&doi=10.5465%2fAMBPP.2019.110&partnerID=40&md5=1ee8bfa7fb0688ed41d7356441e598a1,[No abstract available],,
From feuding families to networked neighbours: Enhancing collective leadership by embracing strategic ambiguity,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103624630&doi=10.5465%2fAMBPP.2019.68&partnerID=40&md5=7ecbc95e2627dac3c045ca9a2a94935c,[No abstract available],,
Principles for responsible management education: A value-driven approach,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103626935&doi=10.5465%2fAMBPP.2019.179&partnerID=40&md5=d6e658683b0f6256e8f6cfa50a85d1b1,[No abstract available],,
Calling attention to 20 years of research: A comprehensive meta-analysis of calling,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103642908&doi=10.5465%2fAMBPP.2019.199&partnerID=40&md5=f5cfa9cb7d95efa306c040818ff23b2e,[No abstract available],,
Metaleptic moments in organizational life,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103617896&doi=10.5465%2fAMBPP.2019.279&partnerID=40&md5=eb1185b1795f47e23a5b727e7c728760,[No abstract available],,
How the network neighborhood influences partnerships: From handshales to formal collaboration among U.S. fire departments,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103614660&doi=10.5465%2fAMBPP.2019.126&partnerID=40&md5=bbd9a92eb48f82025f45a06fe0985e28,"We contribute to integration of network theory and contract theory. Theoretically, we examine the implications of the “network neighborhood” for a dyad's contractual relationship. By testing our claims on agreements between U.S. Fire Departments, we find that the network neighborhood significantly influences the way that partners work together. © AOM 2019.All right reserved.",,Contract Theory; Contractual relationships; Fire department
Exploring the hidden curriculum in responsible management education,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103645200&doi=10.5465%2fAMBPP.2019.127&partnerID=40&md5=086ea14dac8503b046c71d2e51a48607,"This exploratory study analyzes to what extent the formal and hidden curriculum in responsible management education (RME) are aligned. Based on case study evidence of a “PRME Champion” school, we find that there was poor alignment between the school's explicit RME claims and students' lived experiences and interpretations. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Exploratory studies; Hidden curriculums; Management education; Curricula
Does leader perfectionism foster or kill creativity? It depends on employees' locus of control,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103655402&doi=10.5465%2fAMBPP.2019.70&partnerID=40&md5=0c9a536a2fed5e55ab49ffd7ab27b1e8,[No abstract available],,
Envy in response to help: A helping as status relations model,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103613725&doi=10.5465%2fAMBPP.2019.106&partnerID=40&md5=6d7ff0b96d4a4765bf113b2919543992,[No abstract available],,
From experience to action: The role of business models in nascent technology ventures,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103658355&doi=10.5465%2fAMBPP.2019.57&partnerID=40&md5=da42f81744ae96fb1ea846d676098ee3,[No abstract available],,
Making climate change fit for capitalism: The corporate translation of climate adaptation,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103617802&doi=10.5465%2fAMBPP.2019.90&partnerID=40&md5=7e3a1b7967c0983556705d2427f655e8,[No abstract available],,
The politics of informality in localizing transnational activism in the homeworker network,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103522735&doi=10.5465%2fAMBPP.2019.45&partnerID=40&md5=2ba6efbb635e15e488a1eca699554bed,"This paper uses a global justice network (GJN) approach to examine the localization of the transnational network for homeworker rights. Through field research in Pakistan, I compare organizing approaches, specifically NGO-advocacy and community unionism, to explore how vulnerability may be transformed into voice and mobility for women homeworkers. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Field research; Homeworker; Pakistan; Transnational networks
Is it the person or the place? A meta-analytic test of the antecedents of experienced workplace incivility,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103616112&doi=10.5465%2fAMBPP.2019.158&partnerID=40&md5=deec748afecc6f2b2435c96f4e80114a,[No abstract available],,
Responsible innovation: The development and validation of a scale,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103671402&doi=10.5465%2fAMBPP.2019.249&partnerID=40&md5=d857d6a182195269982313df53aabb79,"The responsible innovation literature is encumbered by the lack of a validated measure. So, we develop a measurement scale to assess responsible innovation at the organizational level and conducted two studies to examine content validity, psychometric properties, and nomological network. This scale serves as a groundwork for responsible innovation literature. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Measurement scale; Nomological networks; Organizational levels; Psychometric properties
When and how different types of hr practices promote work well-being more effectively: A contingency approach and person-organization fit perspective,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103644109&doi=10.5465%2fAMBPP.2019.20&partnerID=40&md5=0b033c1214a8db4cff12bacf77e01f7c,[No abstract available],,
A mixed methods investigation of factors influencing patient perceptions of integrated care,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103627690&doi=10.5465%2fAMBPP.2019.261&partnerID=40&md5=da955fb9f13066219848fde11386cf4b,[No abstract available],,
Real options in preemptive patenting: Evidence from provisional patent applications and the America Invents Act (AIA),2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103613516&doi=10.5465%2fAMBPP.2019.102&partnerID=40&md5=3070a78a0a6b47b7cd5eb82751f4d546,[No abstract available],,
"Mayo's beacon: How the hawthorne studies, logical positivism, and behavioral psychology helped shape social exchange theory",2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103653177&doi=10.5465%2fAMBPP.2019.99&partnerID=40&md5=ceaf76537931fecf839359ad38e01157,"Social exchange theory (SET) is one of the most influential theories in the field of sociology. We provide a historical review to trace the disciplines, scholars, and organizations that influenced Homans in creating SET, including the role of the Hawthorne studies and Elton Mayo in shaping the development of SET. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",Behavioral psychology; George Homans; Hawthorne studies; Logical positivism; Management history; Social exchange theory,Sociology; Behavioral psychologies; Historical review; Social exchange theory; Behavioral research
The politics of contracting out: Evidence from a regression discontinuity design,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103630216&doi=10.5465%2fAMBPP.2019.43&partnerID=40&md5=49c4a172b098e535d37767f790428e6d,We investigate contracting choices in English local governments using a Regression Discontinuity Design (RDD) that captures “near experimental” changes in political control at 50% of the seats gained in local elections. Our estimates reveal that local governments with small left-wing majorities prefer in-house to private sector social services provision. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.,,Local government; Private sectors; Social service; Service industry
Navigating status-authority asymmetry between professions: The case of 911 emergency management,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103652766&doi=10.5465%2fAMBPP.2019.224&partnerID=40&md5=7212af5d01441357374fbe6d3e9fd420,[No abstract available],,
Smart timing for smart products? Complementor multihoming in nascent platform markets,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103613197&doi=10.5465%2fAMBPP.2019.41&partnerID=40&md5=05e6df7c101d5f6494ca586dcbf87762,"In a study of the nascent “smart home” industry, we examine platform complementor strategies regarding entry timing and multihoming timing, with their corresponding performance implications. We find that early entrants multihome faster than later entrants. Also, multihoming scope (number of platforms a complementor joins) is associated with higher complementor performance. © AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Automation; Entry timing; Multi-homing; Smart homes; Smart products; Timing circuits
"Electoral uncertainty, political constraints and political capabilities in cross-border investment activity",2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103624102&doi=10.5465%2fAMBPP.2019.125&partnerID=40&md5=33e0a5db392b1655e9b45f75967e821d,"In this paper, we explore an under-researched dimension of political risk: electoral uncertainty. We show that countries with low political constraints are less affected by electoral uncertainty because unconstrained governments engage in opportunistic pre-election bargaining. Firms with experience in pre-election bargaining are most capable of exploiting opportunities form unconstrained governments. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Cross-border; Political constraints; Political risks
The road to pay inequity is paved with good intentions: Examining the gender pay gap in employee equity-based awards,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103657529&doi=10.5465%2fAMBPP.2019.59&partnerID=40&md5=fdd5844a47726193ac05a693d5cb3523,"Using novel data from two organizations that have been recognized as leaders for their gender equality efforts, we show that even when organizations are taking active steps to reduce gender inequality in more traditional forms of pay (e.g., salary and bonuses), gender pay gaps continue to exist for equity-based awards. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Gender equality; Compensation (personnel)
"State control, internal legitimacy, and the internationalization process of a state-owned enterprise",2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103511355&doi=10.5465%2fAMBPP.2019.6&partnerID=40&md5=186cc3d4a16109b4ecc12eee14fba88f,"We study how changes in state control mechanisms impact the internationalization process of a state-owned multinational company. We find that state control mechanisms impact how parent companies evaluate the internal legitimacy of international ventures. Furthermore, changes in criteria for internal legitimacy affect the parent’s geographical market and partner preferences. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Geographical market; Internal legitimacies; International ventures; Multi-national companies; Parent company; State owned enterprise; State-control
Perceptions of transgenerational intentions and nonfamily employees’ commitment in family firms,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103497645&doi=10.5465%2fAMBPP.2019.147&partnerID=40&md5=84e15e61931fa5cd995a3703bc7e2b72,[No abstract available],,
