"Link","Author Keywords","Index Keywords"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151808887&doi=10.1016%2fj.esd.2023.03.019&partnerID=40&md5=3cc3f69f0ceeaf79115eec5740971512","Laboratory experiments; Pattern search; Power smoothing; Self-consumption; Sizing optimization","Genetic algorithms; Multiobjective optimization; Photovoltaic effects; Power quality; Grid-connected; Laboratory experiments; Pattern search; Pattern search method; Photovoltaics; Power fluctuations; Power smoothing; Self-consumption; Sizing optimization; Smoothing effects; algorithm; experimental study; laboratory method; optimization; photovoltaic system; Supercapacitor"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147795753&doi=10.1016%2fj.esd.2023.01.009&partnerID=40&md5=16771787f44d7cf3d56faffe4c64541d","Life cycle cost; Radiant floor heating; Radiator heating; “Coal-to-gas” project","China; Henan; Shanxi; Taiyuan; Zhengzhou; Cost benefit analysis; Cost effectiveness; Elasticity; Floors; Gases; Natural gas; Operating costs; Sensitivity analysis; Air pollution in chinas; Gas projects; Heating energy; Heating system; Life cycle cost; Life cycle costs analysis; Radiant floor heating; Radiator heating; Residential heating; “coal-to-gas” project; coal; cost analysis; heating; life cycle analysis; natural gas; residential energy; Life cycle"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159145870&doi=10.1016%2fj.esd.2023.04.017&partnerID=40&md5=7d5225ed5e5c615f98e5d74dd0d508f7","Energy optimization; Heating Ventilation and Air Conditioning (HVAC); Indoor environment; Transformer-based model","Carbon footprint; Deep neural networks; Energy efficiency; Energy management; Energy management systems; Energy utilization; HVAC; Long short-term memory; Model predictive control; Thermal comfort; Building energy managements; Convolutional neural network; Energy optimization; Heating ventilation and air conditioning; In-buildings; Indoor environment; Performance; Transformer modeling; Transformer-based model; algorithm; control system; demand-side management; energy efficiency; energy use; environmental quality; indoor air; machine learning; numerical model; optimization; Forecasting"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147457213&doi=10.1016%2fj.esd.2023.01.013&partnerID=40&md5=fc9ec0fcbd3dcaa851081bf894152e09","Clean heating; Coal-to-gas/electricity; Health effects; Household air pollution","China; Air pollution; Biological organs; Cardiology; Coal; Coal combustion; Diseases; Housing; Chronic lung disease; Clean heating; Coal-to-gas/electricity; Gas electricities; Health effects; Household air pollution; Premature death; Residential heating; Rural chinas; Solid fuels combustion; age structure; asthma; cardiovascular disease; coal combustion; health risk; heating; indoor air; respiratory disease; rural electrification; sex ratio; stroke; Health risks"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153673820&doi=10.1016%2fj.esd.2023.04.010&partnerID=40&md5=e7c613840a277e39d0322d8148921fd7","Energy policy; Investment cost; Nearshore; Vietnam; Wind power","Viet Nam; Costs; Electric utilities; Investments; Offshore wind farms; Power generation; Intertidal flat; Investment costs; Nearshores; Offshores; Onshore winds; Original sample; Technology costs; Viet Nam; Wind farm; Wind power projects; alternative energy; energy policy; OECD; policy approach; power generation; project assessment; technology adoption; wind farm; Offshore oil well production"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163753427&doi=10.1016%2fj.esd.2023.05.001&partnerID=40&md5=b7b061f7df03105f177ddecfb81b0bfe","Biogas; Chemical oxygen demand; Energy assessment; Renewable energy; Waste management; Waste-to-energy","India; Biochemical oxygen demand; Biogas; Carbon dioxide; Climate change; Developing countries; Fisheries; Fossil fuels; Greenhouse gases; Oxygen; Power generation; Biomethane; Chemical-oxygen demands; Electricity-generation; End-uses; Energy access; Energy assessment; Global problems; Industrial sector; Renewable energies; Waste to energy; agroindustry; alternative energy; biogas; chemical oxygen demand; fishery; industrial waste; methane; sericulture; waste management; wastewater; Waste management"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148697211&doi=10.1016%2fj.esd.2023.01.017&partnerID=40&md5=0dff29f9f25a1b196ddf75fac42ae25a","AHP analysis; Annual energy production; Numerical weather prediction; SWOT analysis; Urban wind energy; Wind harnessing","Dominican Republic; Hispaniola; Analytic hierarchy process; Factor analysis; Hierarchical systems; Vertical axis wind turbine; Weather forecasting; Weibull distribution; Wind speed; Analytic hierarchy process analysis; Annual energy productions; Case-studies; Key factors; Numerical weather prediction; Strength analysis; Threats analysis; Urban wind energy; Wind harnessing; Wind potential; analytical hierarchy process; bureaucracy; urban area; weather forecasting; Weibull theory; wind power; wind turbine; wind velocity; Wind power"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166734675&doi=10.1016%2fj.esd.2023.101295&partnerID=40&md5=67196bf266c67fb166ca902b622e2b48","Clustering; Customer behaviour; Customer segmentation; Data-driven; Machine learning; Pay-as-you-go; Solar Home System","Kenya; Rwanda; Clustering algorithms; Learning algorithms; Sales; Clusterings; Customer behavior; Customers segmentations; Data driven; Financing model; Go model; Machine-learning; Pay as you go; Solar home system; User data; cluster analysis; consumption behavior; distribution system; energy use; machine learning; rural energy; solar power; Machine learning"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161826114&doi=10.1016%2fj.esd.2023.101257&partnerID=40&md5=f3d5792f5aeb3da8271e8fdda75b5094","Energy policy; Energy transition; Innovation; Political economy; Scenario; Technology; Value chains","Chile; Energy policy; Renewable energy resources; System theory; Energy sector; Energy transitions; Innovation; Leverage points; Policy intervention; Political economy; Renewable energy technologies; Scenario; Technology; Value chains; energy management; energy market; energy policy; innovation; political economy; research and development; scenario analysis; Knowledge management"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85154603646&doi=10.1016%2fj.esd.2023.03.018&partnerID=40&md5=a2af41a2607d409638e4f7aa76f88db8","Biomass for cooking; Clean cooking fuels; Energy access; Induction stoves; LPG for cooking; Resilience during COVID-19 pandemic; Subsidies for clean cooking","Ecuador; Electric power distribution; Liquefied petroleum gas; Biomass for cooking; Clean cooking fuel; Clean fuel; Cooking fuels; Ecuador; Energy access; Induction stoves; LPG for cooking; Resilience during COVID-19 pandemic; Subsidy for clean cooking; accessibility; alternative energy; biomass burning; cooking appliance; COVID-19; electricity supply; energy use; epidemic; governance approach; household income; liquefied petroleum gas; low income population; pandemic; policy making; subsidy system; unemployment; COVID-19"
