"Link","Author Keywords","Index Keywords"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161490496&doi=10.1109%2fJSAC.2023.3280968&partnerID=40&md5=4e4e894ea74cd06965c3071c8f5b8707","6G network; intelligent sensing; model placement","5G mobile communication systems; Deep learning; Fabrics; Learning algorithms; Queueing networks; Reinforcement learning; 5g mobile communication; 6g mobile communication; 6g network; Computational modelling; Intelligent fabrics; Intelligent sensing; Mobile communications; Model placement; Optimisations; Optimization"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163674304&doi=10.1109%2fJSAC.2023.3274048&partnerID=40&md5=556bcb2604176928abd031d3ab1cc009","",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159802874&doi=10.1109%2fJSAC.2023.3273707&partnerID=40&md5=6d2c6d7bf1318367a5e408c8569ebc33","Channel state information; integrated satellite-aerial-terrestrial network; non-orthogonal multiple access; semi-grant-free transmission","Antennas; Channel state information; Earth (planet); Information management; Orbits; Quality of service; Satellite communication systems; Space division multiple access; Channel-state information; Integrated satellite-aerial-terrestrial network; Multiple access; Non-orthogonal; Non-orthogonal multiple access; Resource management; Semi-grant-free transmission; Terrestrial networks; Uplink; Satellites"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148472424&doi=10.1109%2fJSAC.2023.3240780&partnerID=40&md5=a6bf3f36639a62df91e2138d7ed6a69b","2A- 2A - 2 interference channels; aligned image set; finite-precision CSIT; GDoF","Channel state information; Communication channels (information theory); Degrees of freedom (mechanics); Multiple access interference; Power control; Spread spectrum communication; Tin; Wireless networks; 2 × 2 × 2 interference channel; Aligned image set; Aligned images; Channel state information at the transmitters; Finite precision; Finite-precision channel state information at the transmitter; Generalized degree of freedom; Images sets; Interference channel; Power-control; Relay; Spread-spectrum communication; Symbol; Signal interference"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161017985&doi=10.1109%2fJSAC.2023.3280960&partnerID=40&md5=a148bdca43c1f375d43a5446bc9979c1","Finite blocklength regime; machine-type communications; physical layer security; URLLC","Channel state information; Communication channels (information theory); Iterative decoding; Network layers; Security of data; Failure Probability; Finite blocklength regimes; Leakage failure; Low latency; Low-latency communication; Machinetype communication (MTC); Minimisation; Physical layer security; Ultra-reliability; URLLC; Reliability"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162932414&doi=10.1109%2fJSAC.2023.3288252&partnerID=40&md5=019a524d057d6ea7a4592efd462eb0c3","discrete representation learning; joint source-channel coding; Task-oriented communication; variational inference","Digital communication systems; Encoding (symbols); Feature extraction; Job analysis; Learning systems; Signal encoding; Communications systems; Discrete representation learning; Encodings; Features extraction; Joint source/channel coding; Rib; Robustness; Task analysis; Task-oriented; Task-oriented communication; Variational inference; Channel coding"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163724792&doi=10.1109%2fJSAC.2023.3288248&partnerID=40&md5=56fa22b3177de6b30940418dec50800e","beampattern gain maximization; Holographic radio; reconfigurable holographic surface","Antenna phased arrays; Array processing; Beam forming networks; Beamforming; Computer hardware; Holography; MIMO systems; Optimization; Array signal processing; Beam pattern; Beampattern gain maximization; Hardware; Holographic radio; Multiple-input multiple-output communications; Optimisations; Phased-arrays; Prototype; Reconfigurable; Reconfigurable holographic surface; Surface waves"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161060288&doi=10.1109%2fJSAC.2023.3280966&partnerID=40&md5=ccf2efbaa998d8f0fb808589302cb5e1","channel semantics; deep learning; environment semantics; Semantic communications; URLLC","Computer aided instruction; Deep learning; Digital storage; Extraction; Forecasting; Image enhancement; Job analysis; Millimeter waves; Network architecture; Semantics; Channel semantic; Communications systems; Deep learning; Environment semantic; Features extraction; Low-latency communication; Millimeterwave communications; Receiver; Semantic communication; Task analysis; Ultra reliable low latency communication; Ultra-reliable and low-latency communication; Feature extraction"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159804383&doi=10.1109%2fJSAC.2023.3273703&partnerID=40&md5=9ed6f889f6990cb6efba061059d182f2","5G mobile communication; channel allocation; co-existence; FRMCS; railway communication","5G mobile communication systems; Amplitude modulation; Global system for mobile communications; Radio broadcasting; Railroad transportation; Railroads; 3GPP; 5g mobile communication; Channel allocation; Co-existence; Future railway mobile communication system; GSM-R; Mobile communications; Mobile communications systems; Railway communications; Resource management; Bandwidth"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159829364&doi=10.1109%2fJSAC.2023.3273698&partnerID=40&md5=284f7d454dffd522c8103313eba56912","Cellular networks; cooperative learning; deep reinforcement learning; meta-learning; meta-scheduling","5G mobile communication systems; Computational efficiency; Cooperative communication; Deep learning; Job analysis; Quality of service; 5g mobile communication; Cellular network; Cooperative learning; Deep reinforcement learning; Dynamic scheduling; Meta-scheduling; Metalearning; Mobile communications; Quality-of-service; Reinforcement learnings; Resource management; Task analysis; Vehicle's dynamics; Reinforcement learning"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159831846&doi=10.1109%2fJSAC.2023.3273768&partnerID=40&md5=4effd50eeee9b71f31f0d2d121ffd782","3GPP; 5G-NR; beamforming; codebooks; coherent joint transmission; CSI; massive MIMO","5G mobile communication systems; Array processing; Beam forming networks; Channel estimation; Channel state information; Communication channels (information theory); Microwave antennas; MIMO systems; 3GPP; 5g-NR; Array signal processing; Channel-state information; Codebooks; Coherent joint transmission; Downlink; Joint transmissions; Massive multiple-input multiple-output; Multiple inputs; Multiple outputs; Uplink; Beamforming"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164571264&doi=10.1109%2fJSAC.2023.3282543&partnerID=40&md5=1866a9a0ffe23cc276fbb4fb761a2d9b","","5G mobile communication systems; Radio broadcasting; Spectrum efficiency; Communications systems; Industrial automation; Intelligent transportation; Key performance indicators; Low-latency communication; Mission critical applications; Mobile communications systems; Network availability; Spectra efficiency; Stringent requirement; Benchmarking"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162914455&doi=10.1109%2fJSAC.2023.3288246&partnerID=40&md5=8aab8528000fa87f232ac0fe3c7c63fe","data stream; end-to-end rate-distortion trade-off; model stream; online learning; Semantic communications","5G mobile communication systems; Bandwidth; Channel coding; Data communication systems; Data transfer; Decoding; Deep learning; E-learning; Economic and social effects; Electric distortion; Image coding; Mathematical transformations; Signal distortion; Adaptation models; Data stream; Data-transmission; End to end; End-to-end rate-distortion trade-off; Model stream; Online learning; Rate distortion trade-off; Semantic communication; Wireless communications; Semantics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151338992&doi=10.1109%2fJSAC.2023.3280978&partnerID=40&md5=736b021290630a9b652e22bcefcd0a05","Attention-aware; contract theory; metaverse; resource allocation; xURLLC","Benchmarking; III-V semiconductors; Indium phosphide; Quality of service; Semiconducting indium phosphide; Attention-aware; Contract Theory; III-V semiconductor material; III/V semiconductors; Low-latency communication; Metaverses; Quality of experience; Resource management; Resources allocation; Ultra reliable low latency communication; XURLLC; Resource allocation"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162861137&doi=10.1109%2fJSAC.2023.3288267&partnerID=40&md5=abb0433373f09827d25a6c9b4ce42b09","beamforming; diversity; MIMO; multiplexing; Reconfigurable intelligent surface","Array processing; Channel estimation; Channel state information; Communication channels (information theory); Millimeter waves; MIMO systems; Spectrum efficiency; Transmissions; Wireless sensor networks; Array signal processing; Customisation; Diversity; Millimeterwave communications; MIMO communication; Reconfigurable; Reconfigurable intelligent surface; Symbol; Time-scales; Wireless communications; Beamforming"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162915780&doi=10.1109%2fJSAC.2023.3276056&partnerID=40&md5=04599cfe04daec399a06af99a3d753d3","5G NR; low latency wireless communication; low power; XR","Computing power; Rendering (computer graphics); 3GPP; 5g mobile communication; 5g NR; Low latency; Low latency wireless communication; Low Power; Mobile communications; Wireless communications; X reality; XR; 5G mobile communication systems"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163561520&doi=10.1109%2fJSAC.2023.3288231&partnerID=40&md5=a3f8abb3e84fa0e5d7dccd744aadeed4","reconfigurable intelligent surface; self-supervised learning; Semantic communications; wireless sensing","Cryptography; Data mining; Decoding; Digital storage; Inverse problems; Mean square error; Signal encoding; Supervised learning; Wireless sensor networks; Decoding; Encodings; Reconfigurable; Reconfigurable intelligent surface; Self-supervised learning; Semantic communication; Sensing data; Task analysis; Wireless communications; Wireless sensing; Semantics"
